,text,ad hominem,anecdotal fallacy,appeal to authority,appeal to consequences,appeal to emotion,appeal to fear,appeal to novelty,appeal to popularity,appeal to ridicule,appeal to tradition,argument from ignorance,bandwagon fallacy,circular reasoning,correlation vs. causation,equivocation,false analogy,false attribution,false dilemma,genetic fallacy,guilt by association,hasty generalization,no true scotsman,red herring,slippery slope,straw man,tu quoque,appeal to motive,loaded question,misleading vividness,none,composition/division,other
10599,Almost 10 percent of Canadians came to visit Florida last year ... (Canadians) buy 7.4 percent of our homes in the state.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10600,"Why should merely cracking down on terrorism help to stop it, when that method hasn't worked in any other country?",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1.0,0,0,0.0,0.0
10601,"Californias Capitol building is second only to Disneyland, among visitor sites in the state.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10602, Circular definition: a definition that is circular.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10603,Today 46 percent of all Floridians owe more on their home than it is worth.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10604,"Patrick Murphy voted for Obamacare in 2010, yet he reversed himself and voted to delay the employer mandate and the individual mandate.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10605,"Says Patrick Murphy embellished, according to reports, his University of Miami academic achievement.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10606,"Jeff Greene ""is the king of the undercover Credit Default Swap that brought about the destruction of our economy that we have right now.""",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10607,Says Ohio law gives tax breaks to rich people who own private jets.,0.0,0,0.0,0,1,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10608,"Under my predecessor, they cut funding for education, but they didnt give them anything in return to make up for that, leading to less money for school districts",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10609,Wisconsin Gov. Scott Walkers estimate of a $3.6 billion state budget deficit is manufactured and a bogus figure.,1.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10610,Residential property taxes [in Providence] are up nearly 27 percent under Mayor Taveras.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10611,Theyre saying that 40 percent of the traffic that goes over [the Sakonnet River Bridge is from] out of state.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10612,I have tremendous support from women.,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,1,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10613,On running for re-election to U.S. Senate,1.0,0,0.0,0,1,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1,0,0,1,0,0.0,1,1,0.0,0,0.0,0,0,0.0,0.0
10614,1. “iPhones are the best smartphones on the market because Apple makes the best smartphones.”,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10615,I can’t take home a B in this course. My parents will be angry with me.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,1.0
10616,"U.S. Reps. Eric Cantor and Luis Gutierrez were touring the country last year joined at the hip, working together in a bipartisan fashion indeed for the goal of immigration reform.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10617,A test last month at the MAX station at 162nd Avenue and East Burnside saw crime down 41 percent compared with December 2009,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10618,You should run right out and purchase the newest iPhone 22 because you will literally be the only one who doesn't own one!,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10619,"Driving with a dog in your lap is dangerous, in part, because it could fly forward in a crash. An 80-pound dog at only 30 mph packs a 2,400-pound punch.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10620,Says Ron Wyden spent $2 million to study exotic ants.,0.0,0,0.0,0,0,0,0.0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0.0
10621,It turns out that Texas has an $18 billion budget shortfall and cant afford its new science textbooks.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10622,"Forty percent of gross domestic product is state, local, or federal money.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10623,57% of the jobs created in Austin from 2009 to 2013 do not pay families a living wage.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10624,"On financial reform, there is ""a million dollars being spent, per congressman, in lobbying expenses on this issue. (The) industry has four lobbyists per member of the House and Senate working on this.""",0.0,0,0.0,0,1,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10625,The first professional baseball team was from an Ohio city.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10626,Says Hillary Clinton helped get done the Childrens Health Insurance Program.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10627,The presidents own advisers have said theres a war on coal.,0.0,0,1.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10628,Sherrod Brown has been running for public office since Richard Nixon was president.,0.0,0,0.0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10629,"Three years ago, John McCain said, ""Afghanistan we don't read about it anymore in papers because it succeeded.""",0.0,0,1.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10630,"Either you love bacon, or you're wrong.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10631,"Company may close, all because government essentially says if they dont hire a lifeguard to watch their workers, they cant stay open.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0.0,0,0.0,0,0,0.0,0.0
10632,Georgia Public Service Commission member Stan Wise has received about 95 percent of his campaign money from the utilities he is supposed to be regulating.,1.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0,0,0,0.0,0.0
10633,"""My dad is a mechanic and he says that eating brushing your teeth twice a day is good for you. Since he is a mechanic, he knows best.""",0.0,0,1.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10634,"In the House health care bill, ""Something like 2 percent of the people would [be] eligible even to get the public option.""",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10635,The oceans have become 30 percent more acidic.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10636,"Says Dontre Hamilton, who was killed during a confrontation with a Milwaukee police officer, was unarmed.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10637,"When President Barack Obama said ISIS, or ISIL, was contained, he was responding very specifically to the geographic expansion of ISIL in Iraq and Syria.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10638,(Romney's) record was that he raised taxes by $730-million.,0.0,1,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10639,Says Tom Barrett plans to spend $100 million on a trolley that goes barely two miles on the east side of Milwaukee.,0.0,0,0.0,0,0,0,0.0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0.0
10640,They cannot take her to jail even if she did rob the bank and take millions of pesos… She is already too old and weak to be locked up.,0.0,0,0.0,0,1,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10641,We now produce the best program in existence; four thousand businesses subscribe to our program.,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10642,"If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obamas policies have led to groceries going up 29 percent.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10643,Says Mitt Romneys plan makes catastrophic cuts to education.,0.0,0,0.0,0,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,1,0,0.0,0,0.0,0,0,0.0,0.0
10644,Doing something because everyone else is doing it,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10645,The United States decided waterboarding was torture back when we court-martialed American soldiers for waterboarding Philippine insurgents in the Philippine revolution.,0.0,0,0.0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10646,"The Richardson-Denish administration gave 50,000 drivers licenses to illegal immigrants in New Mexico.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10647,"Says under Mayor Cory Booker, Newark has seen violent crime up five years in a row, murder up five years in a row.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10648,Says he has a track record of not raising taxes.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10649,Says U.S. Rep. Bruce Poliquin voted to force seniors to pay more for prescription drugs.,0.0,0,0.0,0,1,0,0.0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,1,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0.0
10650,"The Pentagons survey about the Dont Ask, Dont Tell policy found that 92 percent of service members agree that they could serve ... in a unit in combat without compromising mission readiness.",0.0,0,1.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10651,"If you are open to it, love will find you.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,1.0
10652,The Austin Independent School Districts graduation rate reached an all-time high of 82.5 percent in 2012.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10653,Says close to 90 percent of the population growth in Texas over the last decade was non-Anglo.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10654,It’s cold on a summer day. Global warming is a hoax.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10655,"Electric utility FirstEnergys annual revenues are greater than the GDP of Haiti, Kyrgyzstan, Iceland, or 15 African nations.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10656,There have been 30 published polls in this election cycle and Harry Reids been trailing in every single one.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10657,"The Central Falls School system spent $100,000 on a time clock.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10658,"Says Abraham Lincoln tried to buy slavesfreedom in border states, but the states all rejected it.",0.0,0,1.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10659,"Since 2009, after-tax incomes are up nearly 14 percent.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10660,I can't sign money. That's illegal.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10661,George Allencast the deciding votefor the 2003Bushtax cuts.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10662,Justice John Roberts Signed Off On Obamas Arrest For Treason.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10663,Teenagers are too immature and self-absorbed to understand anything about global issues.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10664,"Says the Internal Revenue Service estimated it must hire 16,500 agents at a cost of $10 billion to the taxpayer to enforce the federal health care overhaul.",0.0,0,1.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10665,On possibly raising the Social Security retirement age.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10666,"Rhode Island could tell you who has a camper, but we couldnt figure out who has a gun.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10667,Democrats have now become the party of the [Atlanta] metro area and of blacks.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10668,Twenty million Americans are out of work.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10669,"I don’t care what scientists say, my mother always told me that the world is flat, and she would never lie to me!",0.0,0,1.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10670,"In the Republican presidential debate in New Hampshire, none of the candidates mentioned the middle class or education.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10671,"Obama ""basically threatened to bomb Pakistan.""",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0.0
10672,"In 1992, Barack Obama directed ""Project Vote - an arm of ACORN that also encouraged voter registration.""",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10673,You appealed to popularity or the fact that many people do something as an attempted form of validation.,0.0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10674,Says Cory Gardner championed an eight-year crusade to outlaw birth control here in Colorado.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,0,0.0,0.0
10675,If we ban cell phones because they are bad for teenagers next the government will ban all iPods and eventually all video games as well.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,0,0.0,0.0
10676,"Bill Heller raises taxes. Property taxes. Small business taxes. He even wants to tax the Internet. Mr. Heller said no to balancing the federal budget, that puts more debt on our kids.",0.0,0,0.0,0,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0.0,0,0.0,0,0,0.0,0.0
10677,Says in Newark were paying 80 percent of the school budget from local property taxes.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10678,The milk was left out all night and was spoiled. It should have been put in the refrigerator,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10679,Michael Bennet cast the deciding vote for the stimulus and the health care bill.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10680,"The DNC hack showed you that the Clinton campaign was working to schedule (primary) debates against (Bernie) Sanders, and the Clinton campaign is continuing this ploy against Donald Trump.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10681,"Oregon families pay an extra $1,400 a year on higher insurance premiums to cover those who do not have insurance.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10682,"If you eat that cookie tonight, you'll eat ten tomorrow, and by this time next year, you'll be eating 1 million cookies a day.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,0,0.0,0.0
10683,Romney adviser admits Romneycare was blueprint for Obamacare.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10684,Says Republican candidates in key Wisconsin Assembly races side with those who want to privatize Social Security -- and risk our retirements on Wall Street.,0.0,0,0.0,0,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0.0,0,0,0.0,0.0
10685,"Commercial buses in the United States have a stellar safety record, a safety record that exceeds that of any other commercial mode or surface transportation mode.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10686,I earned more votes in the state of Wisconsin than Donald Trump did in New York.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10687,African-American children are 500 percent more likely to die from asthma than white kids.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10688,Using a double standard or arguing for an unjustified exception.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,1.0
10689,On hearings about automatic citizenship provision in U.S. Constitution.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10690,"Joseph can’t be class president, he’s poor!”",1.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10691,This kind of snowstorm happens every 10 or 15 years.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10692,Says Donald Trump has defended World War II internment camps.,0.0,0,0.0,0,1,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,1,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10693,Says three Ukrainians recently captured on a West Texas ranch are among individuals from countries that have strong terrorist ties being apprehended near the states border with Mexico.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10694,"Fifty-one percent -- that is, a majority of American households -- paid no income tax in 2009. Zero. Zip. Nada.",0.0,0,0.0,0,1,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10695,"""Either you are for us, or you're against us!""",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10696,"There is a provision in the economic stimulus plan that means that ""students cannot meet together in their dorms, if that dorm has been repaired with this federal money, and have a prayer group or a Bible study.""",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0.0,0,0.0,0,0,0.0,0.0
10697,This is the first time in Texas history -- and only the fourth time in United States history -- that two women are running for the top spots.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10698,"The economy, by every metric, is better than when I came into office.",0.0,1,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10699,President Barack Obama has the power to stop deportation for all undocumented immigrants in this country.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10700,An average of seven children in America are killed by guns every day.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10701,"Says Rick Scott cut education by over a billion dollars, meaning thousands of teachers lost their jobs and class sizes went up.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10702,Says Texas ranks first in executions among the states.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10703,"If the Republicans were the majority, (Rep. Barton) would have actually the gavel and the chairmanship.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0.0,0.0
10704,"Only 15 percent of drug users are African-American, yet 74 percent of all drug offenders sentenced to prison are black",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10705,"Last year, I stopped an Obamacare bailout and saved taxpayers $2.5 billion.",0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10706,Joe Biden is the only candidate with a plan to get us out of Iraq and keep us out.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10707,High school students arrested on campus are twice as likely not to graduate and four times less likely to graduate if theyve appeared in court.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10708,Weve lost 26 million jobs since (Obamas) been president.,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
10709,Says U.S. Rep. Connie Mack took seven and a half years to finish college.,1.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0
